Day;Rate_Price
8975;0.0003
8976;0.0003
8977;0.0003
8978;0.0003
8979;0.0003
8980;0.0003
8981;0.0003
8982;0.0003
8983;0.0003
8984;0.0003
8985;0.0002
8986;0.0002
8987;0.0002
8988;0.0002
8989;0.0002
8990;0.0002
8991;0.0002
8992;0.0002
8993;0.0002
8994;0.0002
8995;0.0002
8996;0.0002
8997;0.0002
8998;0.0002
8999;0.0002
9000;0.0002
9001;0.0002
9002;0.0002
9003;0.0002
9004;0.0002
9005;0.0002
9006;0.0002
9007;0.0002
9008;0.0002
9009;0.0002
9010;0.0002
9011;0.0002
9012;0.0002
9013;0.0002
9014;0.0002
9015;0.0002
9016;0.0002
9017;0.0002
9018;0.0002
9019;0.0002
9020;0.0002
9021;0.0002
9022;0.0002
9023;0.0002
9024;0.0002
9025;0.0002
9026;0.0002
9027;0.0002
9028;0.0002
9029;0.0002
9030;0.0002
9031;0.0002
9032;0.0002
9033;0.0002
9034;0.0002
9035;0.0002
9036;0.0002
9037;0.0002
9038;0.0002
9039;0.0002
9040;0.0002
9041;0.0002
9042;0.0002
9043;0.0002
9044;0.0002
9045;0.0002
9046;0.0002
9047;0.0002
9048;0.0002
9049;0.0002
9050;0.0002
9051;0.0002
9052;0.0002
9053;0.0002
9054;0.0002
9055;0.0002
9056;0.0002
9057;0.0002
9058;0.0002
9059;0.0002
9060;0.0002
9061;0.0002
9062;0.0002
9063;0.0002
9064;0.0002
9065;0.0002
9066;0.0002
9067;0.0002
9068;0.0002
9069;0.0002
9070;0.0002
9071;0.0002
9072;0.0002
9073;0.0002
9074;0.0002
9075;0.0002
9076;0.0002
9077;0.0002
9078;0.0002
9079;0.0002
9080;0.0002
9081;0.0002
9082;0.0002
9083;0.0002
9084;0.0002
9085;0.0002
9086;0.0002
9087;0.0002
9088;0.0002
9089;0.0002
9090;0.0002
9091;0.0002
9092;0.0002
9093;0.0002
9094;0.0002
9095;0.0002
9096;0.0002
9097;0.0002
9098;0.0002
9099;0.0002
9100;0.0002
9101;0.0002
9102;0.0002
9103;0.0002
9104;0.0002
9105;0.0002
9106;0.0002
9107;0.0002
9108;0.0002
9109;0.0002
9110;0.0002
9111;0.0002
9112;0.0002
9113;0.0002
9114;0.0002
9115;0.0002
9116;0.0002
9117;0.0002
9118;0.0002
9119;0.0002
9120;0.0002
9121;0.0002
9122;0.0002
9123;0.0002
9124;0.0002
9125;0.0002
9126;0.0002
9127;0.0002
9128;0.0002
9129;0.0002
9130;0.0002
9131;0.0002
9132;0.0002
9133;0.0002
9134;0.0002
9135;0.0002
9136;0.0002
9137;0.0002
9138;0.0002
9139;0.0002
9140;0.0002
9141;0.0002
9142;0.0002
9143;0.0002
9144;0.0002
9145;0.0002
9146;0.0002
9147;0.0002
9148;0.0002
9149;0.0002
9150;0.0002
9151;0.0002
9152;0.0002
9153;0.0002
9154;0.0002
9155;0.0002
9156;0.0002
9157;0.0002
9158;0.0002
9159;0.0002
9160;0.0002
9161;0.0002
9162;0.0002
9163;0.0002
9164;0.0002
9165;0.0002
9166;0.0002
9167;0.0002
9168;0.0002
9169;0.0002
9170;0.0002
9171;0.0002
9172;0.0002
9173;0.0002
9174;0.0002
9175;0.0002
9176;0.0002
9177;0.0002
9178;0.0002
9179;0.0002
9180;0.0002
9181;0.0002
9182;0.0002
9183;0.0002
9184;0.0002
9185;0.0002
9186;0.0002
9187;0.0002
9188;0.0002
9189;0.0002
9190;0.0002
9191;0.0002
9192;0.0002
9193;0.0002
9194;0.0002
9195;0.0002
9196;0.0002
9197;0.0002
9198;0.0002
9199;0.0002
9200;0.0002
9201;0.0002
9202;0.0002
9203;0.0002
9204;0.0002
9205;0.0002
9206;0.0002
9207;0.0002
9208;0.0002
9209;0.0002
9210;0.0002
9211;0.0002
9212;0.0002
9213;0.0002
9214;0.0002
9215;0.0002
9216;0.0002
9217;0.0002
9218;0.0002
9219;0.0002
9220;0.0002
9221;0.0002
9222;0.0002
9223;0.0002
9224;0.0002
9225;0.0002
9226;0.0002
9227;0.0002
9228;0.0002
9229;0.0002
9230;0.0002
9231;0.0002
9232;0.0002
9233;0.0002
9234;0.0002
9235;0.0002
9236;0.0002
9237;0.0002
9238;0.0002
9239;0.0002
9240;0.0002
9241;0.0002
9242;0.0002
9243;0.0002
9244;0.0002
9245;0.0002
9246;0.0002
9247;0.0002
9248;0.0002
9249;0.0002
9250;0.0002
9251;0.0002
9252;0.0002
9253;0.0002
9254;0.0002
9255;0.0002
9256;0.0002
9257;0.0002
9258;0.0002
9259;0.0002
9260;0.0002
9261;0.0002
9262;0.0002
9263;0.0002
9264;0.0002
9265;0.0002
9266;0.0002
9267;0.0002
9268;0.0002
9269;0.0002
9270;0.0002
9271;0.0002
9272;0.0002
9273;0.0002
9274;0.0002
9275;0.0002
9276;0.0002
9277;0.0002
9278;0.0002
9279;0.0002
9280;0.0002
9281;0.0002
9282;0.0002
9283;0.0002
9284;0.0002
9285;0.0002
9286;0.0002
9287;0.0002
9288;0.0002
9289;0.0002
9290;0.0002
9291;0.0002
9292;0.0002
9293;0.0002
9294;0.0002
9295;0.0002
9296;0.0002
9297;0.0002
9298;0.0002
9299;0.0002
9300;0.0002
9301;0.0002
9302;0.0002
9303;0.0002
9304;0.0002
9305;0.0002
9306;0.0002
9307;0.0002
9308;0.0002
9309;0.0002
9310;0.0002
9311;0.0002
9312;0.0002
9313;0.0002
9314;0.0002
9315;0.0002
9316;0.0002
9317;0.0002
9318;0.0002
9319;0.0002
9320;0.0002
9321;0.0002
9322;0.0002
9323;0.0002
9324;0.0002
9325;0.0002
9326;0.0002
9327;0.0002
9328;0.0002
9329;0.0002
9330;0.0002
9331;0.0002
9332;0.0002
9333;0.0002
9334;0.0002
9335;0.0002
9336;0.0002
9337;0.0002
9338;0.0002
9339;0.0002
9340;0.0002
9341;0.0001
9342;0.0001
9343;0.0001
9344;0.0002
9345;0.0002
9346;0.0001
9347;0.0001
9348;0.0001
9349;0.0001
9350;0.0001
9351;0.0001
9352;0.0001
9353;0.0001
9354;0.0001
9355;0.0001
9356;0.0001
9357;0.0001
9358;0.0001
9359;0.0001
9360;0.0001
9361;0.0001
9362;0.0001
9363;0.0001
9364;0.0001
9365;0.0001
9366;0.0001
9367;0.0001
9368;0.0001
9369;0.0001
9370;0.0001
9371;0.0001
9372;0.0001
9373;0.0001
9374;0.0001
9375;0.0001
9376;0.0001
9377;0.0001
9378;0.0001
9379;0.0001
9380;0.0001
9381;0.0001
9382;0.0001
9383;0.0001
9384;0.0001
9385;0.0001
9386;0.0001
9387;0.0001
9388;0.0001
9389;0.0001
9390;0.0001
9391;0.0001
9392;0.0001
9393;0.0001
9394;0.0001
9395;0.0001
9396;0.0001
9397;0.0001
9398;0.0001
9399;0.0001
9400;0.0001
9401;0.0001
9402;0.0001
9403;0.0001
9404;0.0001
9405;0.0001
9406;0.0001
9407;0.0001
9408;0.0001
9409;0.0001
9410;0.0001
9411;0.0001
9412;0.0001
9413;0.0001
9414;0.0001
9415;0.0001
9416;0.0001
9417;0.0001
9418;0.0001
9419;0.0001
9420;0.0001
9421;0.0001
9422;0.0001
9423;0.0001
9424;0.0001
9425;0.0001
9426;0.0001
9427;0.0001
9428;0.0001
9429;0.0001
9430;0.0001
9431;0.0001
9432;0.0001
9433;0.0001
9434;0.0001
9435;0.0001
9436;0.0001
9437;0.0001
9438;0.0001
9439;0.0001
9440;0.0001
9441;0.0001
9442;0.0001
